,Datetime,Username,Coin,Prediction,Text,Cleaned Text
46,2022-07-05 00:03:13+00:00,CallBotCrypto,TVK,1,"Data is the new science. Big Data holds the answers. 
@PGelsinger
 
#TVK? What is it? We don't care; We just care about data! Take profit and goodbye😎

I am a trading #bot. Signals may be right and may be wrong, #DYOR!
@terra_virtua
#crypto #trading #python https://t.co/EzsEhk4k7z https://t.co/qsgv8VegFf","['data', 'new', 'science', 'big', 'data', 'hold', 'answer', 'pgelsinger', 'tvk', 'it', 'care', 'care', 'data', 'take', 'profit', 'goodbye😎', 'trading', 'bot', 'signal', 'may', 'right', 'may', 'wrong', 'dyor', 'terravirtua', 'crypto', 'trading', 'python', 'httpstcoezsehk4k7z', 'httpstcoqsgv8vegff']"
47,2022-07-07 15:00:01+00:00,versemeta888,TVK,1,"⬇️ Top losers of the last hour (Out of Top 500) 📉

🔴 #TVK $0.0550 📉 -8.6038824% 
🔴 #REI $0.0491 📉 -6.65044399% 
🔴 #SAFEMOON $0.0000 📉 -4.25074686% 
🔴 #HEDG $0.1726 📉 -3.2790998% 
🔴 #XDC $0.0249 📉 -2.9532708%

Trade #crypto on Binance https://t.co/YF3WzoUmNr","['⬇️', 'top', 'loser', 'last', 'hour', 'out', 'top', '500', '📉', '🔴', 'tvk', '00550', '📉', '86038824', '🔴', 'rei', '00491', '📉', '665044399', '🔴', 'safemoon', '00000', '📉', '425074686', '🔴', 'hedg', '01726', '📉', '32790998', '🔴', 'xdc', '00249', '📉', '29532708', 'trade', 'crypto', 'binance', 'httpstcoyf3wzoumnr']"
48,2022-07-07 12:00:01+00:00,versemeta888,TVK,1,"⬇️ Top losers of the last hour (Out of Top 500) 📉

🔴 #TROY $0.0038 📉 -9.25472941% 
🔴 #SAFEMOON $0.0000 📉 -7.83947991% 
🔴 #REI $0.0518 📉 -6.46773994% 
🔴 #ALT $0.5297 📉 -5.13341008% 
🔴 #TVK $0.0544 📉 -4.67275747%

Trade #crypto on FTX https://t.co/mYiDBXeBmw","['⬇️', 'top', 'loser', 'last', 'hour', 'out', 'top', '500', '📉', '🔴', 'troy', '00038', '📉', '925472941', '🔴', 'safemoon', '00000', '📉', '783947991', '🔴', 'rei', '00518', '📉', '646773994', '🔴', 'alt', '05297', '📉', '513341008', '🔴', 'tvk', '00544', '📉', '467275747', 'trade', 'crypto', 'ftx', 'httpstcomyidbxebmw']"
49,2022-07-07 01:00:03+00:00,cryptolume,TVK,1,"Cryptolume Momentum Scanner Results

#WOOUSDT ↑16.68% in price &amp; ↑127.27% in volume the last 24hrs
#STORJUSDT ↑5.11% in price &amp; ↑21.56% in volume the last 30mins
#TVK ↑5.17% in price &amp; ↑1.53% in volume the last 5mins

Visit https://t.co/PCYdykQHoa for more alerts.","['cryptolume', 'momentum', 'scanner', 'result', 'woousdt', '↑1668', 'price', 'amp', '↑12727', 'volume', 'last', '24hrs', 'storjusdt', '↑511', 'price', 'amp', '↑2156', 'volume', 'last', '30mins', 'tvk', '↑517', 'price', 'amp', '↑153', 'volume', 'last', '5mins', 'visit', 'httpstcopcydykqhoa', 'alert']"
50,2022-07-07 03:00:06+00:00,versemeta888,TVK,1,"🔝 Top gainers of the last hour (Out of Top 500) 📈

🥇 #TVK $0.0512 📈 12.48832205% 
🥈 #REI $0.0444 📈 11.66549496% 
🥉 #ALT $0.5654 📈 11.14145732% 
4️⃣  #TIFI $0.0000 📈 6.19217495% 
5️⃣  #KOK $0.6974 📈 3.19098233%

Trade #crypto on FTX https://t.co/mYiDBXeBmw","['🔝', 'top', 'gainer', 'last', 'hour', 'out', 'top', '500', '📈', '🥇', 'tvk', '00512', '📈', '1248832205', '🥈', 'rei', '00444', '📈', '1166549496', '🥉', 'alt', '05654', '📈', '1114145732', '4️⃣', 'tifi', '00000', '📈', '619217495', '5️⃣', 'kok', '06974', '📈', '319098233', 'trade', 'crypto', 'ftx', 'httpstcomyidbxebmw']"
51,2022-07-06 21:00:06+00:00,versemeta888,TVK,1,"🔝 Top gainers of the last hour (Out of Top 500) 📈

🥇 #TVK $0.0456 📈 29.14408832% 
🥈 #ADX $0.2619 📈 24.03567395% 
🥉 #POND $0.0115 📈 15.59329668% 
4️⃣  #TLM $0.0260 📈 5.53160978% 
5️⃣  #CBG $4.2410 📈 3.44511962%

Trade #crypto on FTX https://t.co/mYiDBXeBmw","['🔝', 'top', 'gainer', 'last', 'hour', 'out', 'top', '500', '📈', '🥇', 'tvk', '00456', '📈', '2914408832', '🥈', 'adx', '02619', '📈', '2403567395', '🥉', 'pond', '00115', '📈', '1559329668', '4️⃣', 'tlm', '00260', '📈', '553160978', '5️⃣', 'cbg', '42410', '📈', '344511962', 'trade', 'crypto', 'ftx', 'httpstcomyidbxebmw']"
52,2022-07-11 19:07:40+00:00,hocca_official,TVK,1,The next hard fall level in #tvk is this line https://t.co/4EMvaJmzRs,"['next', 'hard', 'fall', 'level', 'tvk', 'line', 'httpstco4emvajmzrs']"
53,2022-07-11 15:06:59+00:00,sekai_official_,TVK,2,"It will be the first broadcast soon! ️
Where am i lol
#Little Step
#tvk https://t.co/qeOIL5tNIP","['first', 'broadcast', 'soon', '️', 'lol', 'little', 'step', 'tvk', 'httpstcoqeoil5tnip']"
54,2022-07-11 23:00:16+00:00,tvk_3ch,TVK,2,"Good morning & lt; (˘ω˘) & gt;

from this year
Kanagawa High School Baseball Championship ⚾
You can watch all the stadiums and all the games live

Who did you know? ✋

Live streaming of all games
&
Missed delivery of high school baseball news
From here 👇
https://t.co/b9yklA00QI

#tvk
#high school baseball
#Don't forget Mt. Fuji
#TV Mt. Fuji","['good', 'morning', 'lt', '˘ω˘', 'gt', 'year', 'kanagawa', 'high', 'school', 'baseball', 'championship', '⚾', 'watch', 'stadium', 'game', 'live', 'know', '✋', 'live', 'streaming', 'game', 'missed', 'delivery', 'high', 'school', 'baseball', 'news', '👇', 'httpstcob9ykla00qi', 'tvk', 'high', 'school', 'baseball', 'dont', 'forget', 'mt', 'fuji', 'tv', 'mt', 'fuji']"
55,2022-07-11 20:11:08+00:00,NetAnalist,TVK,1,"#METAVERSE category list

Cheapest with #high market value

It can overtake #TVK with a small volume https://t.co/RIEAFjgyFO","['metaverse', 'category', 'list', 'cheapest', 'high', 'market', 'value', 'overtake', 'tvk', 'small', 'volume', 'httpstcorieafjgyfo']"
56,2022-07-11 20:50:59+00:00,Criptador93,TVK,2,"I'm out of #tvk 269, I'm looking at another, I'll throw the box when I get a nice snow","['im', 'tvk', '269', 'im', 'looking', 'another', 'ill', 'throw', 'box', 'get', 'nice', 'snow']"
57,2022-07-11 16:20:37+00:00,ImahaNico,TVK,2,"I was in charge of narration
Little Step Factory! ～ Lit STEP! ～
The first broadcast is over 🥰✨✨

To everyone in Japan
It seems that they are preparing for distribution ~ 🥳 ✨ I'm looking forward to it ~ 🙏 ✨ ✨

I really enjoyed the narration 🕺
I hope I can take charge again ... 🙏🌟🌟

 #Little Step Factory #tvk https://t.co/Jn5bzGi9lH","['charge', 'narration', 'little', 'step', 'factory', '～', 'lit', 'step', '～', 'first', 'broadcast', '🥰✨✨', 'everyone', 'japan', 'seems', 'preparing', 'distribution', '🥳', '✨', 'im', 'looking', 'forward', '🙏', '✨', '✨', 'really', 'enjoyed', 'narration', '🕺', 'hope', 'take', 'charge', '🙏🌟🌟', 'little', 'step', 'factory', 'tvk', 'httpstcojn5bzgi9lh']"
58,2022-07-11 21:51:46+00:00,statetostatebnd,RAD,2,It would be RAD to see you this month for our shows at @casbahsandiego on the 25th and then @thetroubadour on the 30th!! #RAD https://t.co/L2z3sA0epx,"['would', 'rad', 'see', 'month', 'show', 'casbahsandiego', '25th', 'thetroubadour', '30th', 'rad', 'httpstcol2z3sa0epx']"
59,2022-07-11 22:20:05+00:00,FightForNYCHA,RAD,2,"Are you trying to sneak by without taking positions on #RAD/#PACT or the #PreservationTrust ? Given your background, you should know better than this. The fact that you can't issue clear policy commitments better than de Blasio means you are not better. #NY10 https://t.co/MVQHqR12N2","['trying', 'sneak', 'without', 'taking', 'position', 'radpact', 'preservationtrust', 'given', 'background', 'know', 'better', 'this', 'fact', 'cant', 'issue', 'clear', 'policy', 'commitment', 'better', 'de', 'blasio', 'mean', 'better', 'ny10', 'httpstcomvqhqr12n2']"
60,2022-07-11 17:43:14+00:00,endofthingz,RAD,2,"if i text you ""🚽"" it means jesus h christ @DigitalTourBus nice work using the worst photo of anyone ever. Were there no pictures of me dead on a toilet available? #rad","['text', '🚽', 'mean', 'jesus', 'h', 'christ', 'digitaltourbus', 'nice', 'work', 'using', 'worst', 'photo', 'anyone', 'ever', 'picture', 'dead', 'toilet', 'available', 'rad']"
61,2022-07-11 15:43:03+00:00,newmoon_tv,RAD,1,"Top Gainers on #Binance 
1.#SPARTA 
2.#ELF 
3.#BRD 
4.#BOND 
5.#MBL 
6.#RAD 
7.#PERP 
8.#NBS 
9.#AION 
10.#XTZ 
#Crypto #Bitcoin #Binance https://t.co/ANJJ1h4zRY","['top', 'gainer', 'binance', '1sparta', '2elf', '3brd', '4bond', '5mbl', '6rad', '7perp', '8nbs', '9aion', '10xtz', 'crypto', 'bitcoin', 'binance', 'httpstcoanjj1h4zry']"
62,2022-07-11 10:00:22+00:00,Mingyuesuimeng,RAD,1,#RAD is a good crypto. https://t.co/vlwNI5v5WZ,"['rad', 'good', 'crypto', 'httpstcovlwni5v5wz']"
63,2022-07-11 14:24:33+00:00,lazysocialist67,RAD,2,and this is how you report on Canada's oldest skate park...#rad https://t.co/KRa72QIRgE,"['report', 'canada', 'oldest', 'skate', 'parkrad', 'httpstcokra72qirge']"
64,2022-07-11 01:14:38+00:00,javonnnm,RAD,1,"⚠️#RAD's 12h chart showing signs of STRENGTH and continues to hold FREE of an older resisting trend-line.

With $RAD free, it can go on an over 270% uphill run to the target at $7.074 and it may only be a matter of time before this run begins.

#Radicle can 3.6x!!! https://t.co/xfDorAg6fm https://t.co/gwpxV5rr5N","['⚠️rads', '12h', 'chart', 'showing', 'sign', 'strength', 'continues', 'hold', 'free', 'older', 'resisting', 'trendline', 'rad', 'free', 'go', '270', 'uphill', 'run', 'target', '7074', 'may', 'matter', 'time', 'run', 'begin', 'radicle', '36x', 'httpstcoxfdorag6fm', 'httpstcogwpxv5rr5n']"
65,2022-07-10 00:38:54+00:00,DrawingStuff101,RAD,2,Rad becoming Uncanny template! @RadAnimationss #rad #Uncanny_Meme #twmplate https://t.co/KZih5wWgtx,"['rad', 'becoming', 'uncanny', 'template', 'radanimationss', 'rad', 'uncannymeme', 'twmplate', 'httpstcokzih5wwgtx']"
66,2022-07-10 10:31:14+00:00,nguynmi30570827,RAD,1,"Buy now .....
 #rad / usdt https://t.co/fbgtr4EMOr","['buy', 'rad', 'usdt', 'httpstcofbgtr4emor']"
67,2022-07-10 08:07:26+00:00,cryptooplanet,RAD,1,"#RAD/USDT )

Buy : 1.55$ - 1-668$ 
Sell : 1.839$ - 2.00$ - 2.3$ - 3.4$ --$

Trading Around S/R Flip,
Good To Accumulate Some Here And Hold

StopLoss : -7% https://t.co/cT1OB5DvZi","['radusdt', 'buy', '155', '1668', 'sell', '1839', '200', '23', '34', 'trading', 'around', 'sr', 'flip', 'good', 'accumulate', 'hold', 'stoploss', '7', 'httpstcoct1ob5dvzi']"
68,2022-07-11 09:55:01+00:00,Phemex_official,RAD,1,"Congrats to the top gainers at #Phemex in the last 24 hours! Will they remain on top tomorrow? Find out! 🤔
Spot trade NOW 🔽
https://t.co/kUmqCCdgjj
Send us your feedback on the spot market 👉 spot@phemex.com
#cryptotopgainers #cryptomarket #cryptocurrency #RANKER #RAD #PERP https://t.co/g8uckyviYu","['congrats', 'top', 'gainer', 'phemex', 'last', '24', 'hour', 'remain', 'top', 'tomorrow', 'find', 'out', '🤔', 'spot', 'trade', '🔽', 'httpstcokumqccdgjj', 'send', 'u', 'feedback', 'spot', 'market', '👉', 'spotphemexcom', 'cryptotopgainers', 'cryptomarket', 'cryptocurrency', 'ranker', 'rad', 'perp', 'httpstcog8uckyviyu']"
69,2022-07-11 19:57:01+00:00,qassim_azizi,PERP,1,"$KARA is moving nicely 🚀🐳💎
Who bought $KARA ?? Do u think it will hit $1 ??
.
#Bitcoin ##KARA #PERP #BURGER #KuCoin #mswap https://t.co/efx2vUJji4","['kara', 'moving', 'nicely', '🚀🐳💎', 'bought', 'kara', 'u', 'think', 'hit', '1', 'bitcoin', 'kara', 'perp', 'burger', 'kucoin', 'mswap', 'httpstcoefx2vujji4']"
70,2022-07-11 17:52:14+00:00,Signalizr,PERP,1,"🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 Crypto pump detector: #PERP/USDT is READY for rise NOW! (#Binance)
What is your $PERP/USDT target?

Join our telegram channel to get other #pump alerts and cryptocurrency #signals instantly tg:ThePumpDetector https://t.co/laoX5phfIV","['🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀', 'crypto', 'pump', 'detector', 'perpusdt', 'ready', 'rise', 'now', 'binance', 'perpusdt', 'target', 'join', 'telegram', 'channel', 'get', 'pump', 'alert', 'cryptocurrency', 'signal', 'instantly', 'tgthepumpdetector', 'httpstcolaox5phfiv']"
71,2022-07-10 22:16:07+00:00,AndrewGriUK,PERP,1,"#PERP the base of PRZ &amp; trend line &amp; piviot. so I clear the zone so the base of that i think btc ganna go down
 #BTCUSDTPERP https://t.co/Bf0PX3bRJd","['perp', 'base', 'prz', 'amp', 'trend', 'line', 'amp', 'piviot', 'clear', 'zone', 'base', 'think', 'btc', 'ganna', 'go', 'btcusdtperp', 'httpstcobf0px3brjd']"
72,2022-07-11 09:48:43+00:00,NatalDormer,PERP,1,"SIGNAL FOR #PERP COIN:

Huge Volume build-up:

Purchase it under 4035

Target1: 4061 Target2: 4120 Target3: 4180

Don't FOMO if it's too late to have it!

#BTC #blockchain #bitcoin #cryptocurrency #crypto

Join more than 400 happy members with us now, PM ME! https://t.co/AAknl2X6S8","['signal', 'perp', 'coin', 'huge', 'volume', 'buildup', 'purchase', '4035', 'target1', '4061', 'target2', '4120', 'target3', '4180', 'fomo', 'late', 'it', 'btc', 'blockchain', 'bitcoin', 'cryptocurrency', 'crypto', 'join', '400', 'happy', 'member', 'u', 'now', 'pm', 'me', 'httpstcoaaknl2x6s8']"
73,2022-07-11 21:16:06+00:00,AndrewGriUK,PERP,1,"#PERP Made for lower tiers. 
There were too much indicators.
 #BTCPERP https://t.co/iTm8xG120d","['perp', 'made', 'lower', 'tier', 'much', 'indicator', 'btcperp', 'httpstcoitm8xg120d']"
74,2022-07-08 16:24:06+00:00,NatalDormer,PERP,1,"#PERP BTC BoS. Pull back. Enter upon confirmation downwards and filling of gap on 22.1k
 #BTCUSDTPERP https://t.co/6sBwh3oMqs","['perp', 'btc', 'bos', 'pull', 'back', 'enter', 'upon', 'confirmation', 'downwards', 'filling', 'gap', '221k', 'btcusdtperp', 'httpstco6sbwh3omqs']"
75,2022-07-10 15:16:06+00:00,AndrewGriUK,PERP,1,"#PERP Wait and watch, volatility must come into every position
 #BTCUSDTPERP https://t.co/xMrpPrLOMt","['perp', 'wait', 'watch', 'volatility', 'must', 'come', 'every', 'position', 'btcusdtperp', 'httpstcoxmrpprlomt']"
76,2022-07-11 15:43:03+00:00,newmoon_tv,PERP,1,"Top Gainers on #Binance 
1.#SPARTA 
2.#ELF 
3.#BRD 
4.#BOND 
5.#MBL 
6.#RAD 
7.#PERP 
8.#NBS 
9.#AION 
10.#XTZ 
#Crypto #Bitcoin #Binance https://t.co/ANJJ1h4zRY","['top', 'gainer', 'binance', '1sparta', '2elf', '3brd', '4bond', '5mbl', '6rad', '7perp', '8nbs', '9aion', '10xtz', 'crypto', 'bitcoin', 'binance', 'httpstcoanjj1h4zry']"
77,2022-07-11 18:48:06+00:00,NatalDormer,PERP,1,"#PERP Still possible that we will see another leg down but.. 
I’m looking to open a middle term long position. 
Please leave your thought if you want. 
 #BTCUSDTPERP https://t.co/gTfwsgxLgz","['perp', 'still', 'possible', 'see', 'another', 'leg', 'but', 'i’m', 'looking', 'open', 'middle', 'term', 'long', 'position', 'please', 'leave', 'thought', 'want', 'btcusdtperp', 'httpstcogtfwsgxlgz']"
78,2022-07-09 15:26:52+00:00,BinanceKiller,PERP,1,"#perp/usdt is testing the resistance of the symmetrical triangle

Bullish case if we break out of the one🚀🚀🚀

Join us, click👇
https://t.co/RSlIK5X9wp https://t.co/nxtX57LcWu","['perpusdt', 'testing', 'resistance', 'symmetrical', 'triangle', 'bullish', 'case', 'break', 'one🚀🚀🚀', 'join', 'u', 'click👇', 'httpstcorslik5x9wp', 'httpstconxtx57lcwu']"
79,2022-07-11 13:02:05+00:00,CoasterCrypto,PERP,1,Today the CryptoCoaster thinks that PERP - PERPETUAL PROTOCOL is worth a look! Disclaimer: Education and Information only. This is not financial advice. #DYOR before investing. #CRYPTO #BITCOIN #INVEST #GEM #PERP $PERP https://t.co/cZbLI4bGkT,"['today', 'cryptocoaster', 'think', 'perp', 'perpetual', 'protocol', 'worth', 'look', 'disclaimer', 'education', 'information', 'only', 'financial', 'advice', 'dyor', 'investing', 'crypto', 'bitcoin', 'invest', 'gem', 'perp', 'perp', 'httpstcoczbli4bgkt']"
80,2022-07-11 01:09:11+00:00,NatalDormer,PERP,1,"#PERP COIN: SUPER URGENT SIGNAL:

Perfect to BUY below 3652

Target1: 3659 Target2: 3712 Target3: 3766

Watch out for STOP LOSS in case it get dumped

#blockchain #bitcoin #binance #Bitcoin #cryptocurrency

To Take part of our wonderful group now, PM ME! https://t.co/mjlL3M8p6O","['perp', 'coin', 'super', 'urgent', 'signal', 'perfect', 'buy', '3652', 'target1', '3659', 'target2', '3712', 'target3', '3766', 'watch', 'stop', 'loss', 'case', 'get', 'dumped', 'blockchain', 'bitcoin', 'binance', 'bitcoin', 'cryptocurrency', 'take', 'part', 'wonderful', 'group', 'now', 'pm', 'me', 'httpstcomjll3m8p6o']"
81,2022-07-06 08:48:06+00:00,NatalDormer,PERP,1,"#PERP I think there is an upward trend.... 

Everything is clear in the picture... 

But do not forget about capital management... 
 #BTCUSDTPERP https://t.co/ROKeZp4fqB","['perp', 'think', 'upward', 'trend', 'everything', 'clear', 'picture', 'forget', 'capital', 'management', 'btcusdtperp', 'httpstcorokezp4fqb']"
82,2022-07-08 07:48:05+00:00,NatalDormer,PERP,1,"#PERP In my opinion, the growth of Bitcoin yesterday was a bull trap and soon it will see prices even below 17,000 dollars
 #BTCUSDTPERP https://t.co/NC02W2xmOw","['perp', 'opinion', 'growth', 'bitcoin', 'yesterday', 'bull', 'trap', 'soon', 'see', 'price', 'even', '17000', 'dollar', 'btcusdtperp', 'httpstconc02w2xmow']"
83,2022-07-11 13:17:44+00:00,AndrewGriUK,PERP,1,"SIGNAL #PERP #PERPUSDT :

▶ Buy At or Under 0.95

✅Target1= 0.956

✅Target2= 0.97

✅Target3= 0.984

⛔ Stop Loss= 0.932

⚠ Let's go!

Trust me y'all aren't ready for what's coming 👽

#SPOT #blockchain #binance

To Become part of our VIP SIGNALS channel, PM ME! https://t.co/0pcvf5ISIx","['signal', 'perp', 'perpusdt', '▶', 'buy', '095', '✅target1', '0956', '✅target2', '097', '✅target3', '0984', '⛔', 'stop', 'loss', '0932', '⚠', 'let', 'go', 'trust', 'yall', 'ready', 'whats', 'coming', '👽', 'spot', 'blockchain', 'binance', 'become', 'part', 'vip', 'signal', 'channel', 'pm', 'me', 'httpstco0pcvf5isix']"
84,2022-07-11 20:24:11+00:00,crypto_whispers,PERP,1,"Top 5 noticeable movers:

#CVP #BOND #ELF #PERP #TVK 

🔴 $CVP $0.331 (-16.20%)
🟢 $BOND $3.26 (13.19%)
🟢 $ELF $0.266 (20.04%)
🟢 $PERP $0.889 (21.95%)
🟢 $TVK $0.0552 (28.67%)

Do you #hodl any of these coins?","['top', '5', 'noticeable', 'mover', 'cvp', 'bond', 'elf', 'perp', 'tvk', '🔴', 'cvp', '0331', '1620', '🟢', 'bond', '326', '1319', '🟢', 'elf', '0266', '2004', '🟢', 'perp', '0889', '2195', '🟢', 'tvk', '00552', '2867', 'hodl', 'coin']"
85,2022-07-11 18:16:16+00:00,coingazeapp,PERP,1,"Market Update

#IndiaWantsCrypto

#RAD #BRD #PERP #BOND #EZ #GNO #DEGO #IOTA #FIDA #MDT https://t.co/ESkVrxodS5","['market', 'update', 'indiawantscrypto', 'rad', 'brd', 'perp', 'bond', 'ez', 'gno', 'dego', 'iota', 'fida', 'mdt', 'httpstcoeskvrxods5']"
86,2022-07-10 12:48:05+00:00,NatalDormer,PERP,1,"#PERP Looks like BTC wants to stop late longer before go up. 
 #BTCUSDTPERP https://t.co/pog7LBnJQs","['perp', 'look', 'like', 'btc', 'want', 'stop', 'late', 'longer', 'go', 'up', 'btcusdtperp', 'httpstcopog7lbnjqs']"
87,2022-07-10 21:17:55+00:00,AlgocryptoM,PERP,1,"🔥 New Algo detection: PERP/USDT 🔥

🕛 07-10-2022 21:17:55
🚀 $PERP
📈 Current Price: 0.751 $USDT
⏩ Exchange: #Kucoin

No Investment Advice.
Follow us on Twitter.
#Crypto #Algo #PERP","['🔥', 'new', 'algo', 'detection', 'perpusdt', '🔥', '🕛', '07102022', '211755', '🚀', 'perp', '📈', 'current', 'price', '0751', 'usdt', '⏩', 'exchange', 'kucoin', 'investment', 'advice', 'follow', 'u', 'twitter', 'crypto', 'algo', 'perp']"
88,2022-07-03 15:51:39+00:00,TickerSignals,PERP,1,"warning: experimental, don't act upon it unless you know what you're doing
$PERP: Something is happening with PERP-USDT #PERP 
ratio ~ 1.49
mc / vol. ratio 0.42
kc vol ~ 2.02
MC 48721235.0","['warning', 'experimental', 'act', 'upon', 'unless', 'know', 'perp', 'something', 'happening', 'perpusdt', 'perp', 'ratio', '149', 'mc', 'vol', 'ratio', '042', 'kc', 'vol', '202', 'mc', '487212350']"
89,2022-07-09 15:22:14+00:00,missversora,PERP,1,"#perp/usdt is testing the resistance of the symmetrical triangle👀

Bullish case if we break out of the one📈 https://t.co/j76Y6pGhR7","['perpusdt', 'testing', 'resistance', 'symmetrical', 'triangle👀', 'bullish', 'case', 'break', 'one📈', 'httpstcoj76y6pghr7']"
90,2022-07-11 09:42:09+00:00,AndrewGriUK,PERP,1,"SIGNAL #PERP #PERPUSDT :

▶ Buy now At or Under 0.833

✅Target1= 0.838

✅Target2= 0.85

✅Target3= 0.863

⛔ Stop Loss= 0.817

⚠ Exploding!

We're feeling trendy today.

#SPOT #BTC #Bitcoin

Get your VIP SIGNALS channel membership, PM ME! https://t.co/3L65lw4BP5","['signal', 'perp', 'perpusdt', '▶', 'buy', '0833', '✅target1', '0838', '✅target2', '085', '✅target3', '0863', '⛔', 'stop', 'loss', '0817', '⚠', 'exploding', 'were', 'feeling', 'trendy', 'today', 'spot', 'btc', 'bitcoin', 'get', 'vip', 'signal', 'channel', 'membership', 'pm', 'me', 'httpstco3l65lw4bp5']"
91,2022-07-11 13:20:12+00:00,cryptoalvin,PERP,1,"$PERP #perp 

•Broke out 0.8$ mark 📈
•Resistance 1$, next level 1.20$
•Support 0.8$
•Invalidation below 0.7$ ⛔
•𝐓𝐞𝐥𝐞𝐠𝐫𝐚𝐦: https://t.co/LfeadWsFjd

$nbs $mbl $rad $chz https://t.co/Pm6gHBmTJ4","['perp', 'perp', '•broke', '08', 'mark', '📈', '•resistance', '1', 'next', 'level', '120', '•support', '08', '•invalidation', '07', '⛔', '•𝐓𝐞𝐥𝐞𝐠𝐫𝐚𝐦', 'httpstcolfeadwsfjd', 'nb', 'mbl', 'rad', 'chz', 'httpstcopm6ghbmtj4']"
